frame,accel_x_input,accel_x_given,accel_x_output,accel_x_simple_output,accel_y_input,accel_y_given,accel_y_output,accel_y_simple_output,accel_z_input,accel_z_given,accel_z_output,accel_z_simple_output,gyro_x_input,gyro_x_given,gyro_x_output,gyro_y_input,gyro_y_given,gyro_y_output,gyro_z_input,gyro_z_given,gyro_z_output
509,-0.7402344,-0.6852525,-0.60489887,-0.7101782,0.184570313,0.108596526,0.1802507,0.18639001,0.6972656,0.6515584,0.70676464,0.6621401,0.801361561,0.7945028,0.77121216,-0.56403935,-0.5409934,-0.7563823,1.51758516,1.47729146,1.3026532
510,-0.558105469,-0.5873042,-0.67142206,-0.57377744,-0.0161132813,0.003809519,0.26880887,-0.08645832,0.5527344,0.6001614,0.7301803,0.6085461,0.846059,0.6295088,0.5433078,-0.421433151,-0.399561524,-0.5892408,1.6037873,1.32713783,1.1515005
511,-0.5185547,-0.566536248,-0.6359802,-0.48281348,-0.08105469,-0.02591115,0.33072636,-0.10005488,0.5961914,0.639995158,0.71174467,0.6129055,0.247964472,0.153432325,0.20990714,-0.236257985,-0.250961423,-0.47940966,0.9003345,0.79818517,0.81382304
512,-0.59375,-0.582562864,-0.53244615,-0.5963992,-0.00048828125,-0.0210068431,-0.018296452,0.014259753,0.7236328,0.7105648,0.7380987,0.69604653,-0.417176276,-0.3035976,-0.276787,-0.117064774,-0.08010639,-0.24391796,0.167083353,0.343395382,0.4749363
513,-0.587402344,-0.592625141,-0.53784966,-0.60213524,-0.0366210938,-0.0279983748,-0.14049277,-0.02444438,0.7680664,0.7453185,0.7472213,0.7585664,-0.6470489,-0.60812515,-0.6002918,0.127707019,0.1648584,-0.10460791,0.0649177358,0.158807844,0.2459299
514,-0.607910156,-0.609813869,-0.33117482,-0.6910178,-0.0263671875,-0.03260753,-0.5131078,0.005022218,0.7573242,0.756252,0.7687593,0.76768386,-0.8737289,-0.82882756,-0.83696693,0.446974576,0.367835015,0.04501489,0.0681104138,0.121755838,0.1691108
515,-0.62890625,-0.6576984,-0.64487463,-0.4494033,-0.04345703,0.0076855123,0.2166644,-0.09835158,0.7661133,0.7600593,0.79210895,0.7776331,-1.00462854,-0.986114,-0.965726,0.491672039,0.418821,0.080140136,0.138349265,0.233210042,0.38492295
516,-0.734375,-0.9194281,-0.80915505,-0.81977093,0.0991210938,0.33573243,0.24810864,0.07914827,0.7578125,0.802995,0.83090836,0.8348198,-1.12488592,-0.986395836,-0.6253448,0.396955967,0.318751544,-0.270767,0.439525,0.817018449,0.7211953
517,-1.36621094,-0.931476057,-0.7738483,-1.459337,0.9003906,0.575126946,0.04134847,0.7230592,0.8911133,0.8007054,0.8206009,0.8470595,-0.848187447,0.335277945,0.22510068,0.140477717,-0.471978515,-0.5898062,1.77832019,1.86512983,1.44844
518,-0.508789063,-0.6057394,-0.7029544,-0.56784874,0.4892578,0.341936827,-0.047287643,0.42150834,0.7080078,0.7213289,0.7794735,0.7324977,2.84041715,2.47753215,2.3260984,-1.87516475,-1.23645055,-0.95226115,3.00005078,2.739518,2.2834692
519,-0.376953125,-0.498950869,-0.3381118,-0.1801333,-0.03857422,-0.0401551723,0.084892824,-0.07534576,0.655273438,0.6610159,0.7480544,0.65459335,4.256901,3.52720237,3.4335892,-1.36220825,-1.05955386,-1.032902,3.35337353,3.19380736,3.0278647
520,-0.514160156,-0.522273958,-0.4411063,-0.5562542,-0.423828125,-0.2532939,-0.2955845,-0.44185102,0.6064453,0.6721616,0.72456723,0.69210017,3.847174,3.17009234,3.1566455,-0.5800027,-0.566739142,-0.7497736,3.48853016,3.53999019,3.461169
521,-0.553710938,-0.5300484,-0.5299184,-0.6055063,-0.295898438,-0.246703431,-0.6461085,-0.26870847,0.749023438,0.6867817,0.6986174,0.7132716,2.1359,2.2227335,2.5633693,-0.0606608354,-0.094197005,-0.47127804,3.937633,3.76819229,3.5640445
522,-0.514160156,-0.494228363,-0.5895362,-0.55873203,-0.190917969,-0.214233175,-0.5731626,-0.18870342,0.639160156,0.661707163,0.69835293,0.6843448,1.36220825,1.45039463,1.4419076,0.344808966,0.328663856,0.03277142,3.82695365,3.63318825,3.454546
523,-0.438476563,-0.4266243,-0.5934238,-0.41833213,-0.205078125,-0.219848558,-0.32436037,-0.19475177,0.6591797,0.6969688,0.70374066,0.6819545,0.7662421,0.8119557,0.81697196,0.7353796,0.6178995,0.28180733,3.304419,3.13447213,2.9764383
524,-0.347167969,-0.395626068,-0.48324856,-0.30389628,-0.240234375,-0.24808754,-0.10481787,-0.23515731,0.770019531,0.770408869,0.746123,0.75829136,0.219230384,0.3650132,0.38658753,0.7896551,0.765749,0.59641474,2.46580958,2.40383959,2.3684945
525,-0.413085938,-0.495807648,-0.3580794,-0.36496383,-0.2841797,-0.2477349,-0.2533493,-0.29391187,0.8442383,0.807746947,0.82436574,0.83033335,0.06385351,0.135151252,0.1253835,0.8896923,0.9320969,0.716891,1.61123693,1.68529642,1.7688249
526,-0.678710938,-0.6047223,-0.6818628,-0.72474986,-0.2109375,-0.230853036,-0.2551369,-0.22005408,0.80859375,0.821495056,0.7898971,0.8523654,-0.0234129541,-0.0166746434,-0.019185528,1.14084935,1.07055581,0.8447661,1.04081225,1.27869844,1.4124544
527,-0.639648438,-0.585037649,-0.59281373,-0.661118,-0.233886719,-0.280564278,-0.45446512,-0.20687771,0.848144531,0.8169632,0.8284128,0.8481537,-0.161762223,-0.105595373,-0.11223446,1.138721,1.10713065,0.8806285,1.10998678,1.208793,1.2512654
528,-0.5107422,-0.5115816,-0.43401277,-0.515015,-0.376953125,-0.347915977,-0.30758402,-0.4151548,0.78125,0.7783432,0.8489379,0.78285474,-0.138349265,-0.187382653,-0.20903277,1.11211526,1.05759728,0.8826197,1.23769391,1.19790733,1.2166963
529,-0.438964844,-0.45958972,-0.49584362,-0.41137394,-0.386230469,-0.366623044,-0.46780536,-0.36038896,0.7368164,0.726081848,0.7734694,0.73488104,-0.31820333,-0.305104226,-0.29392657,0.953545749,1.02547741,0.86169624,1.1472348,1.14887178,1.2067711
530,-0.428222656,-0.471555948,-0.24544968,-0.5522651,-0.365722656,-0.37936914,-0.32109085,-0.31511122,0.663085938,0.6479518,0.6182858,0.66196376,-0.4097267,-0.3610176,-0.35884646,1.06528938,1.0488261,0.75099254,1.10147309,1.12897909,1.1902735
531,-0.526855469,-0.5478103,-0.56043625,-0.40408617,-0.405761719,-0.371410817,-0.3938374,-0.47101718,0.5546875,0.5817066,0.6210237,0.6278108,-0.3682219,-0.3956188,-0.41420427,1.05571139,0.9083269,0.66832477,1.13659251,1.31923,1.3319647
532,-0.645019531,-0.7997909,-0.7015239,-0.7250826,-0.329101563,-0.3220458,-0.38739625,-0.33838052,0.542480469,0.450249821,0.6061848,0.5592009,-0.457616836,-0.5536608,-0.6558997,0.6204433,0.6259453,0.32807937,1.692118,1.655798,1.5574133
533,-1.206543,-0.88411,-0.7560744,-1.2721968,-0.265625,-0.3490478,-0.49774733,-0.24250607,0.2265625,0.436867118,0.61014235,0.4010936,-0.8077469,-1.00471652,-0.963561,0.34906584,0.248379514,0.08256543,1.95604587,2.32493186,2.132553
534,-0.6459961,-0.735458553,-0.6707701,-0.7575798,-0.459472656,-0.4472412,-0.40666,-0.5129888,0.633789063,0.565544248,0.656773,0.4979877,-1.65274167,-1.36720407,-1.318505,-0.229872629,-0.24002178,-0.5291483,3.36295176,3.174805,2.8129766
535,-0.676269531,-0.6541698,-0.40251362,-0.5043455,-0.5332031,-0.499991864,-0.37421355,-0.5696603,0.625976563,0.592811644,0.5653292,0.6301104,-1.44415355,-1.41211832,-1.4813361,-0.73857224,-0.8079372,-0.9051736,3.83653164,3.87385345,3.5730882
536,-0.55078125,-0.5160709,-0.45983055,-0.5557663,-0.51953125,-0.4733046,-0.3578709,-0.47098333,0.586914063,0.6032028,0.5912799,0.62031627,-1.42499757,-1.39126074,-1.4384706,-1.44521773,-1.360498,-1.3500291,4.610224,4.42152548,4.169767
537,-0.343261719,-0.454901218,-0.46643722,-0.34062302,-0.400390625,-0.398490876,-0.4561081,-0.45051336,0.6298828,0.61252594,0.6249971,0.62258273,-1.33666682,-1.33074236,-1.3929183,-1.82833886,-1.42584646,-1.494025,4.78049946,4.5228467,4.471326
538,-0.5053711,-0.531516552,-0.42495233,-0.45630538,-0.321777344,-0.303240448,-0.38615847,-0.30711582,0.6044922,0.6166102,0.66122895,0.61541855,-1.26429951,-1.36165237,-1.4936807,-1.08870244,-1.03719306,-1.5029069,4.366516,4.36009359,4.4834695
539,-0.634277344,-0.5878167,-0.5658826,-0.6361173,-0.189453125,-0.2526101,-0.43609813,-0.1954705,0.6328125,0.6528024,0.68387145,0.63258785,-1.48991525,-1.69760859,-1.6679504,-0.597030342,-0.9264433,-1.4399151,4.190919,4.77977753,4.8665237
540,-0.59765625,-0.5746824,-0.4023615,-0.64089227,-0.265136719,-0.341527581,-0.49479046,-0.33738586,0.7089844,0.7078352,0.7203814,0.70324296,-2.24125838,-1.87238348,-1.7836071,-1.14510632,-1.17509377,-1.4767157,5.788321,5.91614151,5.552275
541,-0.5385742,-0.460441023,-0.35183594,-0.48610651,-0.506835938,-0.4917722,-0.48823357,-0.45826972,0.76171875,0.7448969,0.72493005,0.77652496,-1.6782831,-1.439679,-1.6176708,-1.45373166,-1.45734215,-1.5635798,7.180327,6.838749,6.190248
542,-0.2680664,-0.3390272,-0.4591952,-0.30592328,-0.6269531,-0.5918212,-0.43487945,-0.6265957,0.7651367,0.719002068,0.65498734,0.755298,-0.768370569,-0.8899744,-0.9520149,-1.7432009,-1.52730238,-1.6374911,7.419778,6.97813654,6.505044
543,-0.288574219,-0.287813753,-0.2973241,-0.24503161,-0.6567383,-0.588387,-0.5497614,-0.69891536,0.646972656,0.66691345,0.6584498,0.68614936,-0.46187374,-0.5244023,-0.50364274,-1.38136435,-1.367221,-1.6416581,6.67588425,6.506676,6.436718
544,-0.235839844,-0.2391671,-0.16316907,-0.25554603,-0.516601563,-0.56575793,-0.6039246,-0.5211952,0.6347656,0.617649555,0.6393474,0.6060123,-0.221358836,-0.14251928,-0.116785616,-1.19299638,-1.25710189,-1.6488909,5.866009,6.08595037,6.18952
545,-0.193847656,-0.191050485,-0.036713526,-0.18521291,-0.592285156,-0.6130652,-0.6881337,-0.5586942,0.551269531,0.5494704,0.60594845,0.5305789,0.31820333,0.19158949,0.10414948,-1.21108818,-1.32788229,-1.6652261,5.885165,5.92265,5.8205047
546,-0.140136719,-0.140343651,-0.02375351,-0.12551764,-0.681152344,-0.694101155,-0.7426069,-0.6754256,0.4794922,0.5244654,0.6202971,0.50681376,0.399084449,0.048964005,-0.15205285,-1.51545668,-1.56467545,-1.7561891,5.79683447,5.663176,5.494868
547,-0.08984375,-0.127673149,-0.11047391,-0.076275274,-0.788085938,-0.744062364,-0.7047846,-0.80438536,0.5444336,0.5942554,0.68061256,0.5553528,-0.4437819,-0.687131464,-0.6049377,-1.85068762,-1.70533168,-1.8116952,5.27004337,5.11729431,5.0348
548,-0.152832031,-0.131262138,-0.20802583,-0.14993876,-0.75,-0.6855208,-0.67557967,-0.7303084,0.7138672,0.7015031,0.6505439,0.70038635,-1.66657662,-1.43552053,-1.2901918,-1.70063186,-1.53830779,-1.735464,4.418663,4.455723,4.5763454
549,-0.11328125,-0.09176836,-0.039601784,-0.1187929,-0.5625,-0.6162023,-0.76127446,-0.58076835,0.7963867,0.7283005,0.74799454,0.77695173,-1.9528532,-1.61758268,-1.6250502,-1.20895982,-1.257727,-1.6316725,3.83121085,4.148642,4.301625
550,-0.0307617188,-0.0385647155,0.03241823,-0.04173688,-0.600585938,-0.6442029,-0.70550853,-0.6022803,0.6870117,0.690358,0.72102726,0.72371936,-1.46437383,-1.49344957,-1.5599642,-1.02591312,-1.16597366,-1.4342545,4.15899229,4.2853775,4.2732897
551,0.0068359375,0.00179353228,0.14690337,0.02584862,-0.7158203,-0.7256393,-0.6854737,-0.68689775,0.6557617,0.71514535,0.8569658,0.6712344,-1.398392,-1.37544763,-1.4325757,-1.214281,-1.17689407,-1.3305475,4.54849863,4.35898066,4.134221
552,0.037109375,-0.00119252,0.2606525,0.04748875,-0.816894531,-0.778338134,-0.8017308,-0.8090993,0.7993164,0.820413053,0.87943333,0.767053,-1.23450124,-1.26729369,-1.2669908,-1.15042734,-0.946049869,-0.99274933,4.243066,3.9737885,3.8232057
553,-0.04248047,-0.00690792361,0.1622519,-0.08594182,-0.792480469,-0.76937443,-0.73644084,-0.7896909,0.946777344,0.9238617,1.0219246,0.9073713,-1.1919322,-1.19470394,-1.145369,-0.5108281,-0.447668642,-0.73479617,3.31931853,3.32108283,3.3235583
554,0.0229492188,0.08217002,0.26873317,0.006470001,-0.7373047,-0.7824998,-0.7920311,-0.7563396,1.00439453,0.988455236,1.0854912,0.99481905,-1.12488592,-0.978237331,-0.93648005,0.113872088,0.0980320945,-0.22696924,2.670141,2.82823443,2.8854058
555,0.23046875,0.2124486,0.23148113,0.21756037,-0.8408203,-0.8848567,-0.86684144,-0.81048423,1.03710938,1.02642524,1.1048375,1.0622189,-0.615122139,-0.612000942,-0.69633275,0.627892852,0.5349917,0.034667242,2.49347973,2.51637936,2.4554865
556,0.324707031,0.291031033,0.34833434,0.2384995,-1.03125,-0.976267338,-0.83463085,-1.0145779,1.05371094,1.08498037,1.1539034,1.1316015,-0.242643341,-0.277431875,-0.28415048,0.87905,0.6047301,0.105080195,2.22742343,2.14849973,2.1119423
557,0.3359375,0.3051809,0.24567142,0.3352063,-1.01269531,-0.92454356,-0.83031225,-1.120914,1.17480469,1.05208981,1.1205621,1.1369226,0.022348728,0.0213947985,0.018229347,0.4001487,0.178873226,-0.0039784573,1.701696,1.73108256,1.6719931
558,0.288574219,0.2216814,0.36933434,0.26635128,-0.784667969,-0.76277107,-0.945951,-0.7539741,0.8964844,0.838326752,1.0225506,0.8758527,0.319267541,0.254386574,0.3630903,-0.4682591,-0.240841821,-0.19902372,1.34305215,1.267355,1.2431474
559,0.07128906,0.0919602141,0.28513202,-0.000970643,-0.579101563,-0.636744,-0.71944326,-0.6008773,0.56640625,0.641258657,0.7709729,0.59103346,0.4224974,0.696015537,0.73797935,-0.433139652,-0.249137685,-0.27019006,0.72793,0.7704533,0.7717327
560,-0.0170898438,0.07085523,0.21546036,-0.1480329,-0.5683594,-0.6373782,-0.6774108,-0.4982627,0.519042969,0.577522457,0.568533,0.5510137,1.41116261,1.32460976,1.2350043,-0.073431544,-0.00181003415,-0.18926655,0.316074878,0.365014,0.3858998
561,0.137695313,0.118182212,0.40701935,0.32650545,-0.70703125,-0.658260167,-0.6312445,-0.747208,0.5722656,0.558555663,0.46083564,0.56746435,1.866651,1.35003006,1.2965791,0.317139119,0.3764871,-0.09295371,0.008513802,0.03227642,0.32073396
562,0.1459961,-0.0717712939,0.3526306,-0.042604204,-0.6303711,-0.3812039,-0.555213,-0.690231,0.5258789,0.5296097,0.53784806,0.54752517,0.8588297,0.365226716,0.3802818,0.8141323,0.4809469,-0.34946707,-0.27669853,0.5162658,0.49852633
563,-0.4794922,0.131186917,0.34433553,-0.38897666,0.145019531,-0.445752859,-0.6132417,0.030685347,0.504394531,0.6238022,0.6574933,0.5548744,-1.11317956,-0.867987156,-0.6311466,0.252221376,-0.51014626,-0.6388925,1.79321945,1.79321945,1.1679015
564,0.9448242,0.5938592,0.91881543,0.6792387,-1.10107422,-0.783349931,-0.6257945,-1.1730846,0.837402344,0.8101476,0.7534639,0.7688458,-1.85600877,-1.65366566,-1.6003276,-2.263607,-1.35559559,-0.8960348,5.1934185,2.46527171,1.9631505
565,0.7055664,0.412308544,0.5057085,0.94298905,-0.803222656,-0.650927842,-0.57631695,-0.65455097,0.9692383,0.875843465,0.8420106,0.93142754,-2.23700118,-1.81835938,-1.8959376,-1.2930336,-0.7470103,-0.8979332,2.59883785,2.59883785,2.1338978
566,-0.0625,0.146713525,0.2845565,-0.18409277,-0.366210938,-0.494156927,-0.5095864,-0.4352306,0.848144531,0.8736536,0.8574484,0.9137724,-1.564411,-1.59513986,-1.6858156,0.407598227,-0.2376517,-0.759734,0.642792,1.5104903,1.7353752
567,0.09033203,0.0988719538,0.27119997,-0.05881146,-0.465332031,-0.4751031,-0.42326036,-0.42353997,0.896972656,0.884967864,0.85120445,0.89149874,-1.40264869,-1.49696541,-1.5479476,-0.373543024,-0.409836531,-0.6929256,1.28984094,1.44852877,1.4045483
568,0.0595703125,0.0202620029,0.030561307,0.17483504,-0.4658203,-0.4544289,-0.4979943,-0.43555102,0.884277344,0.908433259,0.8685377,0.8968301,-1.49310791,-1.439054,-1.4445671,-0.6183148,-0.5168953,-0.7070064,1.54525506,1.4775387,1.419519
569,-0.09765625,-0.03572647,0.15600443,-0.12488633,-0.422363281,-0.428331763,-0.51565784,-0.38387665,0.9560547,0.968012869,0.9598501,0.9631662,-1.32708883,-1.3409977,-1.3408964,-0.522534549,-0.5745756,-0.75585717,1.4388324,1.48862755,1.4880809
570,-0.0297851563,-0.009304658,0.15251453,-0.020594958,-0.408203125,-0.419795483,-0.49699566,-0.3852116,1.03955078,1.003986,0.97911143,1.0193734,-1.25685,-1.16357756,-1.1458498,-0.6842968,-0.621826947,-0.72941273,1.54951179,1.50686836,1.4897931
571,0.0375976563,0.0572825633,0.1160197,0.03829849,-0.422851563,-0.418577671,-0.5085454,-0.416567,1.00439453,0.9845643,0.9876093,1.0297078,-0.89288497,-0.8749196,-0.9356318,-0.6066084,-0.5155462,-0.66106135,1.48246562,1.38524163,1.3302828
572,0.143554688,0.164764762,0.1941409,-0.057173852,-0.413085938,-0.405801922,-0.36165923,-0.36217982,0.9453125,0.9025696,0.9192978,0.8611292,-0.568296254,-0.5860755,-0.6096917,-0.31820333,-0.303457916,-0.36049318,1.16639078,1.12014782,1.088976
573,0.293457031,0.300689816,0.16076478,0.32745954,-0.3857422,-0.38217485,-0.32610545,-0.38856244,0.777832031,0.7100362,0.89703757,0.6637184,-0.315010637,-0.281560719,-0.45640472,-0.0766242146,0.09147211,-0.12427431,0.8088111,0.727769554,0.5365051
574,0.443847656,0.184865355,0.16167624,0.4220376,-0.354980469,-0.251903325,-0.35743392,-0.37145272,0.449707031,0.79543525,0.9486235,0.86087835,0.056403935,-0.693721831,-0.4883092,0.654498458,0.720463336,0.37898198,0.2543498,-0.374306053,-0.15107001
575,-0.1899414,0.01246814,0.1484391,-0.25755537,-0.0185546875,-0.256168276,-0.39231002,-0.043754008,1.2265625,0.981453657,0.9931366,1.0743582,-1.85600877,-0.807341158,-0.4713214,1.41541958,1.13339412,0.66364926,-2.10503745,-1.0318433,-0.73552656
576,0.04248047,0.0181534421,0.10285071,-0.014706211,-0.498046875,-0.38014853,-0.44236612,-0.48856017,0.9223633,1.01009393,1.0828451,1.1053817,0.127707019,-0.0261156354,-0.0025276178,1.26429951,1.21534324,0.9411304,-0.6161864,-0.9679384,-0.9830957
577,-0.00048828125,0.01467745,0.17010775,0.07249663,-0.386230469,-0.389737,-0.4527475,-0.32763147,1.12646484,1.07025921,1.1216347,1.1426063,0.601287246,0.4879332,0.47256953,1.24833608,1.17454922,0.9932916,-1.2557857,-1.13252151,-1.0703205
578,0.0263671875,0.0245864931,0.068901755,0.0032954863,-0.402832031,-0.4075816,-0.27071664,-0.3887867,1.07421875,1.04832208,1.1309699,1.0424076,0.888628,0.9455593,0.99376917,1.05996823,1.09567881,0.9935325,-1.17384028,-1.17319286,-1.1189996
579,0.0327148438,0.0340744033,0.086343266,0.031098329,-0.430175781,-0.424434751,-0.2968494,-0.45047736,1.00048828,0.9676048,1.0625248,0.964313,1.460117,1.404953,1.3896227,1.05251873,1.0924468,0.97162706,-1.21321678,-1.24882984,-1.2041415
580,0.044921875,0.0357721969,-0.024223106,0.060925264,-0.435546875,-0.442422271,-0.48785162,-0.4314068,0.8540039,0.8767342,1.0093402,0.87382764,1.80918276,1.675149,1.6778978,1.12914288,1.14032376,0.9904349,-1.36007988,-1.35279477,-1.2918468
581,0.0283203125,0.009970941,0.07644409,0.035227153,-0.467285156,-0.470879048,-0.5495399,-0.4377971,0.80859375,0.8210533,0.88406837,0.81298184,1.81131124,1.76237643,1.8483275,1.19938171,1.20913935,1.0175953,-1.44947469,-1.45768869,-1.3811382
582,-0.0341796875,-0.0202766135,-0.0055107847,-0.16486013,-0.5029297,-0.486224025,-0.59581286,-0.52892125,0.777832031,0.7730334,0.85439306,0.78066385,1.800669,1.78187418,1.8342819,1.28771245,1.292384,0.98720413,-1.57079637,-1.5476383,-1.4507679
583,-0.0366210938,-0.0308474135,-0.07070301,0.09103811,-0.484863281,-0.467250466,-0.5893654,-0.48159173,0.720214844,0.7321244,0.76535445,0.78885704,1.78257716,1.74012852,1.8101726,1.3803,1.22115934,0.94301164,-1.61442959,-1.36761427,-1.217482
584,-0.03564453,-0.234240815,-0.2217475,-0.007094021,-0.430664063,-0.66925925,-0.4862159,-0.36229247,0.703125,0.608624756,0.79852694,0.73818696,1.65593433,1.67548525,1.549302,0.990793645,0.9185907,0.7344941,-0.940775037,-0.6917746,-0.83975077
585,-0.636230469,-0.2971558,-0.21491209,-0.734406,-1.10986328,-0.707787,-0.59812844,-1.3098454,0.390625,0.635654867,0.77165663,0.620724,1.63039291,1.11827743,1.2357011,0.54381907,0.6332688,0.5881276,0.2330653,0.2330653,0.4487751
586,-0.0209960938,0.0303426,-0.10486058,-0.03760513,-0.344238281,-0.463468075,-0.56892055,-0.28713325,0.907714844,0.7712925,0.8328394,0.7559586,0.0489543565,0.799158752,0.9534256,0.437396556,0.4675679,0.49885374,4.543177,1.99120712,2.1346517
587,0.4091797,0.2868069,0.07895368,0.5172697,-0.3383789,-0.4323214,-0.4599038,-0.2786484,0.7705078,0.789324045,0.8140922,0.8296944,1.23024428,1.30542469,0.9768931,0.332038254,0.694708645,0.52310354,4.31436872,4.31436872,2.8630662
588,0.420898438,0.3353484,0.47547585,0.35970625,-0.4951172,-0.461164445,-0.5321234,-0.48952416,0.8261719,0.837001264,0.8186448,0.81497985,1.88687122,1.493691,1.1885699,1.28451979,1.1358062,0.57212806,2.0922668,2.54952884,2.4006374
589,0.298339844,0.317186445,0.29078743,0.25676736,-0.4560547,-0.4600366,-0.5189,-0.37380406,0.8955078,0.8719366,0.82171834,0.89081264,1.28877676,1.05697,1.0906098,1.42819023,1.03274572,0.5848381,1.24195075,1.54726517,1.4722613
590,0.3178711,0.311620742,0.41254014,0.29126346,-0.462890625,-0.474634618,-0.4762885,-0.4416183,0.8833008,0.860795259,0.8284894,0.87434155,0.3884422,0.490317851,0.5699348,0.534241,0.5641884,0.39361727,0.8503159,0.887169659,0.83713657
591,0.2998047,0.295930862,0.27880314,0.3000444,-0.500976563,-0.4918704,-0.49873435,-0.50730675,0.827148438,0.8245294,0.8222633,0.832889,0.0255414043,0.103487931,0.15656239,0.125578567,0.246240452,0.2142658,0.263927847,0.3446776,0.35149193
592,0.2763672,0.265473038,0.22570097,0.26523456,-0.5,-0.5064047,-0.449229,-0.48315904,0.785644531,0.798280656,0.81683373,0.8010165,-0.20539546,-0.150324449,-0.14788157,0.0489543565,0.09768879,-0.027976653,-0.117064774,-0.0312610567,0.031218665
593,0.2241211,0.190216258,0.20288527,0.206615,-0.52734375,-0.5166206,-0.48147887,-0.5185933,0.784667969,0.788391769,0.8040893,0.79512674,-0.34906584,-0.2913325,-0.30339208,-0.00212845043,0.0357556045,-0.1294541,-0.321396,-0.247387826,-0.15062647
594,0.08105469,0.08716843,0.0941694,0.023196623,-0.5161133,-0.5079816,-0.51465166,-0.4909186,0.782226563,0.77223736,0.7822972,0.7839153,-0.374607265,-0.375937849,-0.41156745,0.011706477,0.00234050932,-0.25346193,-0.389506429,-0.259833455,-0.20589319
595,-0.009765625,0.008385572,0.11222807,0.014974994,-0.491210938,-0.490941763,-0.525363,-0.48852426,0.74609375,0.7587145,0.80362713,0.7571023,-0.46187374,-0.5002746,-0.5079041,-0.0404405557,-0.07513456,-0.31181374,-0.142606169,-0.0177912619,-0.0046143797
596,-0.0522460938,-0.09762799,0.06571279,-0.06389645,-0.4736328,-0.4932371,-0.5225641,-0.4757589,0.7578125,0.760554552,0.81253856,0.75559926,-0.663012266,-0.6321793,-0.61027896,-0.187303632,-0.238954112,-0.56091845,0.34906584,0.436077744,0.31758735
597,-0.249023438,-0.158193707,-0.016459674,-0.29096594,-0.5151367,-0.5595947,-0.49467015,-0.4955985,0.7651367,0.803322852,0.85070413,0.7762306,-0.733251154,-0.667988539,-0.6828321,-0.454424173,-0.569195,-0.73999685,0.976958752,0.7970198,0.6855671
598,-0.127929688,-0.0882130042,-0.08014728,-0.114482254,-0.670410156,-0.5857828,-0.50174993,-0.6815793,0.884277344,0.8686857,0.87090176,0.8554047,-0.6385351,-0.720010757,-0.7264929,-1.01420653,-0.9105668,-1.0264977,0.978022933,1.01701629,0.9618798
599,0.021484375,-0.00173506385,0.10533223,0.019141551,-0.52734375,-0.559844255,-0.4670775,-0.51311165,0.918457031,0.9005645,0.9054176,0.920601,-0.8535086,-0.752960145,-0.7420257,-1.148299,-1.05947685,-1.1589645,1.276006,1.17158425,1.1303576
600,0.0615234375,0.0572015941,0.18506916,0.04685795,-0.56640625,-0.5450132,-0.47977847,-0.50259197,0.9145508,0.8996348,0.902689,0.90770155,-0.685361,-0.709313,-0.70992017,-1.11956477,-1.02929664,-1.2225243,1.22173047,1.17521679,1.1917547
601,0.111816406,0.1033771,0.17928135,0.09305517,-0.508789063,-0.5128885,-0.46774742,-0.54829323,0.883789063,0.874097049,0.8992267,0.8822547,-0.689617932,-0.6578708,-0.67300254,-0.908848345,-0.928777456,-1.2036258,1.13233566,1.12463534,1.1893182
602,0.141113281,0.137974665,0.23566893,0.13856772,-0.484863281,-0.490298748,-0.47678244,-0.45232916,0.8388672,0.856144369,0.89578223,0.8636719,-0.5746816,-0.6286622,-0.65033484,-0.848187447,-0.8839193,-1.161231,1.06635356,1.10848439,1.1758214
603,0.1694336,0.160737649,0.21136385,0.16978218,-0.473144531,-0.487977177,-0.5041199,-0.47073275,0.85546875,0.859925747,0.88776,0.8628428,-0.6534343,-0.662914,-0.65857106,-0.8747931,-0.8962817,-1.1461028,1.134464,1.18043435,1.220645
604,0.174804688,0.168813586,0.26076567,0.19954555,-0.5004883,-0.4958296,-0.48696578,-0.4751942,0.868164063,0.87046355,0.90657777,0.8772233,-0.7066455,-0.706612766,-0.71229213,-0.9301328,-0.934812546,-1.1553434,1.29835463,1.29948843,1.3060472
605,0.170898438,0.187781617,0.23700902,0.19729023,-0.499023438,-0.484286934,-0.45867696,-0.52288467,0.8833008,0.866651952,0.8879209,0.88663405,-0.7502787,-0.7513321,-0.75790787,-0.978022933,-0.9760354,-1.1686722,1.41967642,1.41118574,1.3914205
606,0.223632813,0.222099081,0.29210538,0.09216651,-0.4580078,-0.4622102,-0.5344377,-0.46333116,0.8461914,0.839339733,0.8601497,0.8385132,-0.7971047,-0.8144834,-0.80931276,-1.01527083,-0.954657,-1.093552,1.5143925,1.488504,1.4446846
607,0.2548828,0.358863741,0.28599042,0.31627372,-0.444335938,-0.53330183,-0.50862235,-0.4432134,0.8051758,0.7597604,0.8362628,0.75673205,-0.8950134,-0.840854943,-0.8638591,-0.87266463,-0.8400441,-1.0034697,1.53993392,1.38479614,1.2198565
608,0.5996094,0.3985926,0.3661705,0.5761953,-0.6933594,-0.5280277,-0.4411476,-0.7317782,0.6347656,0.717120647,0.80663896,0.7260879,-0.813068032,-0.965291262,-0.9691537,-0.6928106,-0.47760582,-0.6792357,1.12595034,0.7837042,0.78511757
